tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
875853231712342017,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,bitch;,DEROGATORY LANGUAGE;,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:RACE,homophobic ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,True
874405777397604352,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,GROW THE FUCK UP AND U R ON THE way out…;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE, GROW THE FUCK UP AND U R ON THE way out…,,0,0,True
874732966676705280,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,filthy piece of shit;Liberal scum;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Obama,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,filthy piece of shit; fucking up;Liberal scum;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,shit;fucking;Liberal;scum;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,Obama,,1,1,True
873758139115548672,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,0,NONE,GROUP:RACE,Sanskrit was their ancestors;,GROUP:RACE;,NONE,Sanskrit was their ancestors,,0,0,True
871264784758517761,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872676235175800832,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:BODY,privilege ass;,DEROGATORY LANGUAGE;,NONE, privilege ass,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875398682383798272,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871035679291166720,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,liberal;knife fight;,GROUP:IDEOLOGY;INCITE VIOLENCE;,INCITE VIOLENCE,liberals,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,liberal;useless;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,liberal;,GROUP:IDEOLOGY;,NONE,NONE,,1,1,True
871284451854213120,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871762577365245952,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874184242632196096,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873941576996855808,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,SubhanaAllah ;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
874328765781819392,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,Tweet is noncoherent and unfinished but doesn't use derogatory language,0,0,True
871397064722087936,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875558288259072000,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,racist fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Donald trump,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871324880741912582,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870201834887159809,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872684535716220928,0,0,NONE,NONE,,,NONE,NONE,,1,0,NONE,GROUP:SEXUAL_ORIENTATION,doggy style fuckin;bitch;,GROUP:SEXUAL_ORIENTATION;GROUP:GENDER;,NONE,group gender and sexual orientation,,0,0,NONE,NONE,doggy ;,GROUP:BODY;,NONE,none,,0,0,True
871152956250488836,1,1,INCITE VIOLENCE,GROUP:RELIGION,deport;islam;,INCITE VIOLENCE;GROUP:RELIGION;,INCITE VIOLENCE,People following Islamic religion,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,deport;islam;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,Islam,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,deport islam;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Muslims,,1,1,True
876108367030349824,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871231096133787649,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875281472554500096,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Fuck you;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,CAN'T TELL,,0,0,NONE,NONE,racist.;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875372367316480001,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,hell ;,GROUP:IDEOLOGY;,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,stupid;men;,DEROGATORY LANGUAGE;GROUP:GENDER;,NONE,None,,0,0,True
875573903644532736,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,straight;,GROUP:BODY;,NONE,violene,,0,0,True
869683007870742528,1,1,INCITE VIOLENCE,GROUP:RACE,don't ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Arab;say bye on the phone like 20 times;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Arabs,Tweet makes racial joke,1,1,True
870789280699883520,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:GENDER,homophobic;,INCITE VIOLENCE;,INCITE VIOLENCE,you don't make,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873970094065438720,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:IDEOLOGY,DON'T ;,GROUP:BODY;,DEROGATORY LANGUAGE,religion,,0,0,True
874727241434976256,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875882365322534912,0,0,NONE,NONE,,,NONE,NONE,Porn ad,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874215775438905344,0,0,NONE,NONE,,,NONE,someone in government,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,republicans;democrats;fucking;,GROUP:IDEOLOGY;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,republicans;democrats;fucking;,GROUP:IDEOLOGY;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Democrats,,1,1,True
870309955663912961,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876293637839114240,1,1,NONE,GROUP:IDEOLOGY,these ;,GROUP:BODY;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870163922564767744,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871156974359990272,0,0,NONE,GROUP:OTHER,Russian ;,GROUP:OTHER;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Fuck you;Russian;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,NONE,,0,0,True
875276288398733312,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870846935598473216,1,1,NONE,GROUP:OTHER,care ;,GROUP:OTHER;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872816077440471040,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:IDEOLOGY,y start with Scott and;,GROUP:BODY;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,None,,0,0,True
874269517052071937,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875271385291083777,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
869626732902469632,0,0,NONE,GROUP:IDEOLOGY,muslims ;,GROUP:RELIGION;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,Who fights to save terrorists coz they are muslims;,GROUP:RELIGION;,DEROGATORY LANGUAGE,Muslims,Tweet says Muslims all like terrorists,0,0,True
873607169349869568,1,1,DEROGATORY LANGUAGE,GROUP:RACE,white;#'s;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871035821905723392,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872298789767266304,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870496967096270848,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,know ;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
875881367103582209,1,1,INCITE VIOLENCE,GROUP:RACE,doesn't ;,INCITE VIOLENCE;,INCITE VIOLENCE,violene,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873553293494157312,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,supremacist;gay;ass shit;,GROUP:IDEOLOGY;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,gay ass shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,1,1,True
872833924204040192,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,liberal ;fuck you;Shrugs;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871396968240513024,0,0,NONE,NONE,,,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871034064496713732,1,1,INCITE VIOLENCE,GROUP:RACE,Day ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875178221410672641,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fuck you;black;white;black;,DEROGATORY LANGUAGE;GROUP:RACE;GROUP:RACE;GROUP:RACE;,DEROGATORY LANGUAGE,NONE,,1,1,INCITE VIOLENCE,GROUP:RACE,fully ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,1,True
874576242300915712,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873388193093234688,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872419199817273344,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873143023466668032,0,0,NONE,NONE,,,NONE,NONE,Porn talks,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:RACE,misteres;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,True
871823751259852800,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,give ;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
875997285083004928,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870239818504130561,1,1,NONE,GROUP:GENDER,STILL STUPID HILLARY;,GROUP:GENDER;,DEROGATORY LANGUAGE,insulting hillary,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875848899004596224,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874521473091870720,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,dikes;doofy;asf;trash;They lack swag;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,targeted a group,,1,1,NONE,GROUP:IDEOLOGY,outta ;,GROUP:BODY;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
876204945086730240,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:IDEOLOGY,this ;,GROUP:BODY;,DEROGATORY LANGUAGE,religion,,0,0,True
872618227960098816,0,0,NONE,NONE,Nazis;,GROUP:IDEOLOGY;,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:RACE,Nazis; hit ;,GROUP:RACE;INCITE VIOLENCE;,INCITE VIOLENCE,nazi,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870488666564476930,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871921310800134144,0,0,NONE,NONE,Winner;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873029643040718852,1,1,INCITE VIOLENCE,GROUP:RELIGION,Islam;evil;,GROUP:RELIGION;INCITE VIOLENCE;,INCITE VIOLENCE,NONE,,1,0,NONE,GROUP:RELIGION,Islam is evil!;,GROUP:RELIGION;,NONE,Islam is evil!,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Islam;evil;,GROUP:RELIGION;DEROGATORY LANGUAGE;,NONE,None,,1,1,True
873803412432801792,1,1,NONE,GROUP:OTHER,Koreans ;,GROUP:OTHER;,DEROGATORY LANGUAGE,other,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,next Suzy.;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,next suzy,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
874912373836066816,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873789948721115136,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,Obama;'true doh;lying cunt;,GROUP:GENDER;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,obama,,0,0,True
875639951336939520,1,1,INCITE VIOLENCE,GROUP:RACE,;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
869717447309496320,1,1,NONE,GROUP:IDEOLOGY,Liberals;,GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,NONE,,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,Liberals;eat up that sick twisted shit;,GROUP:IDEOLOGY;INCITE VIOLENCE;,NONE,Liberals,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Liberals;shit.;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Liberals,,1,1,True
871546306447237120,1,1,DEROGATORY LANGUAGE,GROUP:RACE,WHITE;IGNORANT FUCK;,GROUP:RACE;DEROGATORY LANGUAGE;,NONE,NONE,HATE SPEECH AGAINST WHITE PEOPLE,1,1,INCITE VIOLENCE,GROUP:RELIGION,muslim terrorist;terrorism;WHITE CATHOLIC;IGNORANT FUCK;,GROUP:RELIGION;INCITE VIOLENCE;GROUP:RELIGION;INCITE VIOLENCE;,INCITE VIOLENCE,religion,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,muslim;terrorist;WHITE;CATHOLIC;FUCK;,GROUP:RELIGION;INCITE VIOLENCE;GROUP:RACE;GROUP:RELIGION;DEROGATORY LANGUAGE;,INCITE VIOLENCE,NONE,,1,1,True
872787908515819521,0,0,NONE,NONE,,,NONE,NONE,,0,1,NONE,GROUP:SEXUAL_ORIENTATION,#naked mature women free pics xxx bad muslim girl fuck;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,sex content,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870604987180740609,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:OTHER,We ;,GROUP:OTHER;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
126107412390486016,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Niggas;FUCKINGG;Jesus;,GROUP:RACE;DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876375804216791040,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,sluts;sucking some dick;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,Blonde females,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872043058854064128,0,0,DEROGATORY LANGUAGE,NONE,-We don't WANT to fight ISLAM;,DEROGATORY LANGUAGE;,NONE,-We don't WANT to fight ISLAM,,0,0,NONE,NONE,GENIUS;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875345775433314306,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,cb ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873057908463878145,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,Bitch;,DEROGATORY LANGUAGE;,NONE,NONE,,0,0,True
869757708441972740,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,dumb bitch;white;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,NONE,,1,1,NONE,GROUP:GENDER,dumb bitch;,GROUP:GENDER;,DEROGATORY LANGUAGE,Lady at Sephora,,1,1,True
871147746891145216,1,0,DEROGATORY LANGUAGE,NONE,fuck open;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Individual,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fucking;liberals;fuck;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Liberals ,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,you fucking liberals;fuck;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,insulting liberals,,1,1,True
874731779680325632,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874641119803568129,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fucked;RACISM;light skin;,DEROGATORY LANGUAGE;GROUP:RACE;GROUP:RACE;,INCITE VIOLENCE,GROUP,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872273540048879616,1,1,NONE,GROUP:RELIGION,every Muslim was radical;,GROUP:RELIGION;,DEROGATORY LANGUAGE, every Muslim was radical,,0,0,NONE,NONE,goons;,GROUP:OTHER;,NONE,Terrorists,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871828524377804804,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874882145470361602,0,1,INCITE VIOLENCE,GROUP:IDEOLOGY,Theresa May has been found dead in her fie;,INCITE VIOLENCE;,NONE,Theresa May has been found dead in her fie,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873104502957539328,1,0,NONE,GROUP:GENDER,crazy woman ;,GROUP:GENDER;,NONE,crazy woman ,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870230758794854400,1,0,DEROGATORY LANGUAGE,NONE,fuck the shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874408021350285313,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fuck;nationals;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,Nationals,,0,0,NONE,NONE,;,GROUP:IDEOLOGY;,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,True
871617932584812544,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871128360813969409,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872267403790626816,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,None,,0,0,True
876088880293830656,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,0,INCITE VIOLENCE,NONE,color splash for fucking up Every Single God Damn Bus;,INCITE VIOLENCE;,INCITE VIOLENCE,color splash for fucking up Every Single God Damn Bus,,0,0,True
871492988467376128,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:SEXUAL_ORIENTATION,sexysophy from #milf #cougar #pussy #ass #booty #date #dating #sex #sexo #horny;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,sexysophy from #milf #cougar #pussy #ass #booty #date #dating #sex #sexo #horny,,0,0,True
870218553361936384,1,0,DEROGATORY LANGUAGE,NONE,jerk husband ;,DEROGATORY LANGUAGE;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,about ;,GROUP:GENDER;,NONE,none,,0,0,True
876175949863288832,0,0,NONE,NONE,,,NONE,NONE,"Tweet using the word ""slave"" in reference to using media",0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871761633638404096,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
869778654770872320,0,0,NONE,NONE,,,NONE,NONE,Person is just an excited commenter reacting to a porn post.,1,1,NONE,GROUP:GENDER,shaved &amp; clean legs ex;,GROUP:GENDER;,DEROGATORY LANGUAGE,insulting a women,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872623810557739009,0,0,DEROGATORY LANGUAGE,NONE,fucking;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Can't tell what is the target,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869595552438255616,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871244656289472512,1,1,INCITE VIOLENCE,GROUP:RELIGION,honest Muslim;radicals ;every Muslim Of course they will lie;,GROUP:RELIGION;INCITE VIOLENCE;INCITE VIOLENCE;,INCITE VIOLENCE,group muslim religion,,1,1,INCITE VIOLENCE,GROUP:RACE,Its ;,INCITE VIOLENCE;,INCITE VIOLENCE,violene,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
874771306784444417,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871760534739324930,1,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871177123825934336,0,0,NONE,GROUP:RELIGION,Muslims;,GROUP:RELIGION;,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Muslims;radicals;,GROUP:RELIGION;DEROGATORY LANGUAGE;,NONE,NONE,,1,1,NONE,GROUP:RELIGION,Muslims are just as bad as what you call radicals.;,GROUP:RELIGION;,DEROGATORY LANGUAGE,Muslims,"Person is saying that Muslims tolerate the violent radical outliers within their group and ""allow"" them to perpetuate acts of terror.",1,1,True
874734770218991616,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,corrupt;Democrats;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,NONE,NONE,,1,1,NONE,GROUP:IDEOLOGY,corrupt Democrats bitch;,GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,Democrats,Person is insulting Democrats and calling them corrupt.,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,another corrupt Democrats bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,democrats ,,1,1,True
