tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicitcategory1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicitcategory2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicitcategory3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
874795600205754368,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,big ass blonde MILF loves a big dick;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful as it is in derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,TARGETED INDIVIDUAL,blonde MILF;,TARGETED INDIVIDUAL;,NONE,NONE,NONE,Its just a stement,0,0,True
1013144730216140800,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet doesn't configure hate speech. There is no implicit or explicit hate or targets.,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Nina teasing her ass and pussy for you;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful as it is in derogatory language,0,0,True
1013126124304523266,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,The tweet expresses a legitimate political criticism without any derogatory offense or threats.,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
956551598737690624,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,miloche from #milf #cougar #pussy #ass #booty #date #dating #sex #sexo #horny;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,individual,,0,0,DEROGATORY LANGUAGE,NONE,ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,NONE,Just sex taglines,0,0,True
1035597636450041857,0,0,NONE,NONE,,,NONE,NONE,NONE,"the tweet talks about who puts sugar in grits, it’s not hate speech",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,just an opinion about people who use brown sugar,0,0,True
1012413998590038016,0,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,gay;boy ; lesbian;hypersexualized;FUCK;cutesy;,GROUP:SEXUAL_ORIENTATION;TARGETED INDIVIDUAL;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Gay boy,,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,gay;lesbian;hypersexualized and dark where the FUCK are my cutesy;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Gay and lesbian,this tweet is hateful as it is in derogatory language and it targets gay and lesbian,0,0,NONE,NONE,,,NONE,NONE,NONE,"Even though this tweet refers to themes of sexual orientation, there is no derogatory language directed to a group of people",0,1,False
865457166911586305,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,GROUP:IDEOLOGY,he said #KKR will loose;,GROUP:IDEOLOGY;,NONE,NONE,Group,He just shared his ideology,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
980856143378571268,0,0,DEROGATORY LANGUAGE,NONE,Fuck to me;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",0,0,True
903232700307259392,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"The sexist term ""bitch"" is used, however it's more of an empty and general exclamation, talking about how much the poster likes the haircut of a k-pop artist.",0,0,NONE,NONE,jimin;,TARGETED INDIVIDUAL;,NONE,NONE,Jimin,,0,0,True
1035566145615671296,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
994653260249223174,0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet is an advertising for something sex related.,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Daddy;cock;cock;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1000415831275311105,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,bitch,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,this tweet is hateful against the targeted individual,0,1,False
1035610680722894848,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979442994288971776,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,DEROGATORY LANGUAGE,NONE,shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,None,,0,0,True
987762069092143105,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1013103131113246720,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Its only talking about something agressive",0,0,True
992127391668559872,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is about someone who deserves love. That's a good thing, not hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
882792565061320704,0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet doesn't configure hate speech. There is no implicit or explicit hate or targets.,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,little bitch;bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,this tweet is hateful as it is in derogatory language,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Fionn;bitch;bitch;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER, person individual,,1,1,True
1002962096777236480,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Tweet seems like friendly banter",0,0,True
999907435488804864,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Sneaky Blonde;Fucking Her New Stepbrother ;,GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,sneaky blonde,sexual derogatory,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Sneaky Blonde Fucking Her New Stepbrother;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful as it is in derogatory language,1,1,True
987397768636334080,0,0,NONE,NONE,,,NONE,NONE,none,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,My dramatic ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",0,0,True
979107944871661569,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,fuck;,DEROGATORY LANGUAGE;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,None,"Nothing hateful in the tweet, Just swear words",0,0,True
968381717059899392,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,girls;nagging ass;,GROUP:GENDER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,This tweet targets females with derogatory language.,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,nagging ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,GROUP,,0,1,NONE,GROUP:GENDER,ass;,GROUP:BODY;,DEROGATORY LANGUAGE,GROUP:GENDER,women,,1,1,True
975768796542717953,0,0,NONE,NONE,,,NONE,NONE,NONE,NOT HATEFUL,1,0,DEROGATORY LANGUAGE,NONE,Anal slut;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,NONE,,1,1,INCITE VIOLENCE,NONE,Fist yourself until you’re a loose;Anal slut;I would if I could;,INCITE VIOLENCE;DEROGATORY LANGUAGE;INCITE VIOLENCE;,INCITE VIOLENCE,NONE,Implied Female,This tweet explicitly incites violence against an unnamed female individual.,1,0,False
1012403399583678464,0,0,NONE,NONE,,,NONE,NONE,none,this tweet doesn't have any hateful content. thank you,1,1,DEROGATORY LANGUAGE,NONE,mental illness;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,PEOPLE WITH MENTAL DISEASES,the tweet contains aggressive language against people with mental diseases,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Probably just a random comment about her hair. Has swear word",0,0,True
968380391651532801,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
987381272430481409,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,pussy ;transsexual;shemale; blackmen; fat teen;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;GROUP:SEXUAL_ORIENTATION;GROUP:RACE;GROUP:BODY;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,"Shemale, Transsexual","Tweet Contain Hateful Comments And DEROGATORY LANGUAGE Against GROUP:SEXUAL ORIENTATION

",1,1,DEROGATORY LANGUAGE,GROUP:GENDER,transsexual;shemale on female nude blackmen sexy fat teen naked girl teasing;,GROUP:GENDER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,the tweet speaks aggressively against the transgender,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,pussy whipped transsexual;shemale on female nude blackmen sexy;fat teen naked girl teasing;,GROUP:GENDER;GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Transgender,this tweet is hateful against transgender,1,1,True
1035933612808515585,0,0,NONE,NONE,ass;,GROUP:BODY;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,nothing hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,"someone is sad about being broke, no hate speech",0,0,True
1035975610361958400,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
999884614272364545,0,0,NONE,NONE,,,NONE,NONE,none,No derogatory language nor slurs were used towards anyone or any group.,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,True
968360321906827264,0,0,NONE,NONE,,,NONE,NONE,none,this twee doesn't have any hateful content. thank you,0,0,DEROGATORY LANGUAGE,NONE,shit ;,DEROGATORY LANGUAGE;,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Has swear language",0,0,True
981239418882109446,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,Nothing hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
903281907865178112,0,1,INCITE VIOLENCE,NONE,ter I beat yo;,INCITE VIOLENCE;,NONE,NONE,NONE,"This tweet implies violence, but no target is specified.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Nothing hateful, someone is very excited and emotional about something but no targeted hate. Just empty.",0,0,True
901416939951718400,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Sluty;blonde;fucks the shit out of two guys;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,blonde,calling a woman slutty,0,1,DEROGATORY LANGUAGE,GROUP:GENDER,Sluty;fucks;shit;,GROUP:GENDER;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,women,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Sluty;blonde;fucks the shit ;two guys;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,NONE,Two guys,,0,1,False
873379938732187648,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1035976193370144768,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,nothing hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,"Person venting about trauma, no hatespeech.",0,0,True
870672209307734016,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet does not configure hate speech.,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
975424167368708097,0,0,NONE,NONE,,,NONE,NONE,None,"Nothing hateful in the tweet, Just swear words",1,1,NONE,GROUP:RACE,niggas;,GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,black people,n-word,0,1,DEROGATORY LANGUAGE,GROUP:RACE,shit;niggas;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,blacks,,0,1,False
960938052163162113,0,0,DEROGATORY LANGUAGE,NONE,gone fuck around &amp; l;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,"Despite the use of some profanity, no derogatory language nor slurs were used towards anyone or any group.",0,0,True
916713134622105601,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,NOT HATEFUL,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1023251874605162497,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,no hate or derogatory,0,0,NONE,NONE,,,NONE,NONE,NONE,"the tweet talks about reaching a target through a quick response, but it is not possible to identify whether the target is a group or individual.",0,0,True
963862455154761728,0,0,NONE,NONE,,,NONE,NONE,none,no hateful comments,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
960927088260845568,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,BAEKHYUN;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NOTE,,0,0,True
975451002534014977,0,0,NONE,NONE,,,NONE,NONE,none,,1,0,NONE,TARGETED INDIVIDUAL,this bloke;,GROUP:SEXUAL_ORIENTATION;,NONE,NONE,none,The user used a slur that is depreciative towards lesbians.,0,0,DEROGATORY LANGUAGE,NONE,fucking;,DEROGATORY LANGUAGE;,NONE,NONE,NONE,"The tweet uses the f word, but it is not derogatory toward a person or group.",0,0,True
994611199743537152,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,True
901441979950694400,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,Blowing You;,DEROGATORY LANGUAGE;,NONE,NONE,NONE,the tweet contains aggressive language against women,0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet doesn't configure hate speech. There is no implicit or explicit hate or targets.,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Sexy Blonde Lets You Play With Her Pussy Before Blowing You;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful as it is in derogatory language,1,1,True
974688004089380865,0,0,NONE,NONE,,,NONE,NONE,None,Norma tweet nothing hateful,0,0,NONE,NONE,,,NONE,NONE,None,No DEROGATORY LANGUAGE,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1012374265952460800,0,0,NONE,GROUP:GENDER,cougars;,GROUP:GENDER;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
862164587923337219,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,blonde bitch;hardcore fuck;,GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,blonde bitch,hateful towards the blonde,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",0,0,True
915992687433650178,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,FUCK;,DEROGATORY LANGUAGE;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Has a swear word.",0,0,True
976144954300010496,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,eats up too many spoons;intense distress;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
994631672149807104,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Perv moma has sex with her own son!    teen blonde with round tits fucked good son s cr;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,sex ads,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Perv moma has sex with her own son;round tits fucked good son s cr…;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Other,this tweet is hateful as it is in derogatory language,1,1,True
963855379342831616,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,There is nothing hateful,0,0,True
979755876784451584,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Hoes; from duck duck goose to fuck fuck loose;ring a round the Rosie to fuck all the homies.;,GROUP:OTHER;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,hoes,derogatory,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Hoes;fuck fuck;fuck;homies;,GROUP:RACE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,True
901418231814131712,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",1,1,DEROGATORY LANGUAGE,NONE,big tits;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,this tweet is hateful as it is in derogatory language,0,0,True
979801833769177089,0,0,NONE,NONE,,,NONE,NONE,NONE,There is no derogatory language against people nor violence incitement in the tweet.,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful.",0,0,True
894756527835291649,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,TARGETED INDIVIDUAL,Passive aggressiveness will take you to some low places before you finally learn how to communicate what you do and don'…;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,No derogatory language nor slurs were used towards anyone or any group.,0,0,True
909514933011857408,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,none,this twee doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,True
975400431798177793,0,0,NONE,NONE,,,NONE,NONE,none,"not derogatory or hateful, just sexual",1,1,DEROGATORY LANGUAGE,NONE,"Exotic Amateur Shemale clip with Blonde, Chaturbate scenes #amateur #pussy #camgirllife #livecam #lesbian #porn…;",DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Other,this tweet is hateful as it is in derogatory language,0,0,NONE,TARGETED INDIVIDUAL,Shemale;,TARGETED INDIVIDUAL;,NONE,NONE,NONE,,0,0,True
996102962710708230,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"In this tweet, no phrase inciting violence nor derogatory has been found. Therefore, the tweet talks about exercising and is therefore not hateful.",0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,True
1002947127280988161,0,0,NONE,TARGETED INDIVIDUAL,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. tweet is about Kpop",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
956555952420937729,0,0,NONE,NONE,,,NONE,NONE,NONE,NOT HATEFUL,0,0,NONE,NONE,,,NONE,NONE,None,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1003319447287975936,0,0,NONE,NONE,,,NONE,NONE,NONE,"not hateful, no group targeted",0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Has swear word.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1012416406120517632,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Men;Vaginas Get Loose If You Sleep With 30 Different People But It Stays Tight If You Sleep With The Same Pers;,GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,men,this tweet is hateful as it is in derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,This tweet doesn't configure hate speech. There is no implicit or explicit hate or targets.,0,0,True
973625029068926976,1,1,DEROGATORY LANGUAGE,NONE,loosing weight;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,Brother,the tweeter denigrates his brother by making nasty comments about his weight,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,The tweets contains just a personal anecdote without any derogatory or violent references.,0,0,True
903268112799289345,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing hateful",0,0,NONE,GROUP:IDEOLOGY,loose jobs;,GROUP:OTHER;,NONE,NONE,Group,Self responsibility;lty ,0,0,True
865340619761364992,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Sexy Blond Freut Her Own Nasser Pussy;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,this tweet is hateful as it is in derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,bordering on derogatory,0,0,NONE,NONE,,,NONE,NONE,none,"Despite the profanity, No derogatory language nor slurs were used towards anyone or any group.
The user is advertising a pornographic product.",0,0,True
1050837837178843136,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Seems like the user is defending trans woman",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
965670011405664256,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,naughty slut;filthy mind;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,this tweet is hateful as it is in derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,slut.;filthy mind;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,slut,,0,1,False
1035957318997831680,0,0,NONE,NONE,,,NONE,NONE,none,this content doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,TARGETED INDIVIDUAL,I;,TARGETED INDIVIDUAL;,NONE,NONE,I,,0,0,True
865421204949041153,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
870673505343426562,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,no hate,0,0,True
965652441491562497,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"It's a tweet with only personal experience without anh reference to others, derogatory or not.",0,0,True
980858735433220096,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no group targeted",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
909528438708588544,0,0,NONE,NONE,,,NONE,NONE,NONE,"not hateful, no group targeted",0,0,NONE,NONE,,,NONE,NONE,None,"Nothing hateful in the tweet, normal comment",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
960416691820707842,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,the person this tweet is referring to,,1,0,DEROGATORY LANGUAGE,NONE,Shut the fuck up with your over dramatic ass;,DEROGATORY LANGUAGE;,NONE,NONE,Unnamed Individual,This tweet displays hateful speech against an unnamed individual,0,0,NONE,NONE,,,NONE,NONE,NONE,"could be joking, it's at least not hate speech as it does not target a group",1,0,False
992123113470119938,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,NONE,GROUP:GENDER,she can't twerk on your dick and still tease you then dump her ;,GROUP:GENDER;,DEROGATORY LANGUAGE,GROUP:GENDER,Group - Women,,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,fuck longe;,DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:SEXUAL_ORIENTATION,Individual,Threatening through social network,1,1,True
